apt_name,total Price,prefecture,city,town,line,station,way,walking time,area [m2],room,L,D,K,S,balcony [m2],date_year,date_month,age
東京ロイヤルプラザ,19800000,東京,千代田,内神田１-18-11,ＪＲ山手線,神田,徒歩,6,17.05,1,0,0,0,0,-,1979,6,46
シャトレーイン東京・笹塚,19800000,東京,渋谷,笹塚１,京王線,笹塚,徒歩,6,14.52,1,0,0,0,0,-,1987,3,38
バロール代々木,19800000,東京,渋谷,代々木２,ＪＲ山手線,新宿,徒歩,11,23.98,1,0,0,0,0,3.27,1980,11,45
東京ロイヤルプラザ,19800000,東京,千代田,内神田１,ＪＲ山手線,神田,徒歩,5,17.05,1,0,0,0,0,-,1979,6,46
ペガサスマンション笹塚,19800000,東京,渋谷,笹塚２,京王線,笹塚,徒歩,6,19.03,1,0,0,1,0,3.04,1986,9,39
バロール代々木　2階,19800000,東京,渋谷,代々木２,ＪＲ山手線,代々木,徒歩,5,23.98,1,0,0,0,0,3.27,1980,11,45
マンション和光,19800000,東京,新宿,百人町２,ＪＲ山手線,新大久保,徒歩,5,27.0,1,0,0,0,0,5.7,1971,9,54
ライオンズマンション平河町K,20000000,東京,千代田,平河町１,東京メトロ半蔵門線,半蔵門,徒歩,2,16.98,1,0,0,1,0,-,1979,2,46
落合マンション,20000000,東京,新宿,上落合２,都営大江戸線,中井,徒歩,4,31.1,2,0,1,1,0,-,1973,1,52
神田永谷マンション,20000000,東京,千代田,岩本町２,東京メトロ日比谷線,小伝馬町,徒歩,3,20.4,1,0,0,0,0,3.18,1978,3,47
タウンハイツ銀座,20500000,東京,中央,銀座７-１５－８,都営浅草線,東銀座,徒歩,5,19.1,1,0,0,0,0,2.7,1979,9,46
永谷ヒルプラザ六本木,20800000,東京,港,六本木７,東京メトロ千代田線,乃木坂,徒歩,2,17.72,1,0,0,1,0,2,1972,11,53
プライム赤坂,21000000,東京,港,赤坂２-１７－５５,東京メトロ千代田線,赤坂,徒歩,4,18.45,1,0,0,0,0,1,1979,10,46
落合マンション,21000000,東京,新宿,上落合２,都営大江戸線,中井,徒歩,4,31.1,2,0,1,1,0,21.06,1973,1,52
愛住ハイツ,21000000,東京,新宿,愛住町,都営新宿線,曙橋,徒歩,4,46.13,2,1,1,1,0,1,1967,10,58
アルベルゴ御茶ノ水,21000000,東京,千代田,神田駿河台２,ＪＲ総武線,御茶ノ水,徒歩,1,14.85,1,0,0,0,0,1.2,1977,10,48
シャルマン築地明石町,21300000,東京,中央,明石町5-13,東京メトロ有楽町線,新富町,徒歩,6,20.38,1,0,0,1,0,1.15,1978,9,47
シャルマン築地明石町,21300000,東京,中央,明石町5-13,東京メトロ有楽町線,新富町,徒歩,6,20.38,1,0,0,0,0,1.15,1978,9,47
シャルマン築地明石町,21300000,東京,中央,明石町,東京メトロ有楽町線,新富町,徒歩,5,20.38,1,0,0,1,0,15,1978,9,47
シェモア新宿,21800000,東京,新宿,西新宿４-３０－９,都営大江戸線,西新宿五丁目,徒歩,7,31.95,1,0,0,0,0,4.95,1979,12,46
新宿ローヤルコーポ,21800000,東京,新宿,西新宿８,東京メトロ丸ノ内線,西新宿,徒歩,2,28.61,1,0,1,1,0,3.7,1972,10,53
シャトレー幡ヶ谷,21800000,東京,渋谷,幡ヶ谷２,京王新線,幡ヶ谷,徒歩,4,27.25,1,0,1,1,0,-,1977,7,48
末広町ハイム,21800000,東京,千代田,外神田３,東京メトロ銀座線,末広町,徒歩,4,30.45,1,0,1,1,0,5,1975,12,50
田町ダイヤハイツ,21800000,東京,港,芝浦４,ＪＲ山手線,田町,徒歩,9,27.43,1,0,0,1,0,3.47,1977,8,48
ハイツ本町,21800000,東京,渋谷,本町１-18-2,京王新線,幡ヶ谷,徒歩,5,28.41,1,0,0,0,0,1.47,1974,3,51
ハイツ本町,21800000,東京,渋谷,本町１-18-2,京王新線,幡ヶ谷,徒歩,5,28.41,1,0,0,1,0,1.47,1974,3,51
ハイツ本町,21800000,東京,渋谷,本町１-18-2,京王新線,幡ヶ谷,徒歩,5,28.41,1,0,0,1,0,1.47,1974,3,51
ハイツ本町,21800000,東京,渋谷,本町１,京王新線,幡ヶ谷,徒歩,5,28.41,1,0,0,1,0,1.47,1974,3,51
ハイツ本町,21800000,東京,渋谷,本町１-18-2,京王新線,幡ヶ谷,徒歩,6,28.41,1,0,0,1,0,1.47,1974,3,51
アイル文京音羽,21800000,東京,文京,音羽１,東京メトロ有楽町線,江戸川橋,徒歩,4,21.84,1,0,0,1,0,2.96,2004,2,21
信濃町マンション,21800000,東京,新宿,南元町,ＪＲ中央線,信濃町,徒歩,7,31.0,1,0,0,1,0,3.91,1964,1,61
シャンボール北新宿,21900000,東京,新宿,北新宿３-2,ＪＲ中央線,大久保,徒歩,4,30.29,1,0,1,1,0,2.45,1978,4,47
千駄ケ谷フラワーマンション,22000000,東京,渋谷,千駄ヶ谷５,ＪＲ山手線,代々木,徒歩,5,28.87,1,0,1,1,0,5.16,1972,8,53
セブンスターマンション護国寺,22500000,東京,文京,音羽１,東京メトロ有楽町線,護国寺,徒歩,5,32.88,1,0,0,1,0,1.98,1976,11,49
中野坂上マンション　7階,22500000,東京,渋谷,本町３,都営大江戸線,西新宿五丁目,徒歩,5,32.01,1,1,1,1,0,-,1970,5,55
トーカン新宿第2キヤステール,22800000,東京,新宿,西新宿３,都営大江戸線,都庁前,徒歩,6,21.68,1,0,0,0,0,-,1980,1,45
ライオンズマンション千駄木第2,22800000,東京,文京,千駄木３-４８－８,ＪＲ山手線,西日暮里,徒歩,5,19.97,1,0,0,1,0,2.7,1983,7,42
ライオンズマンション代々木,22800000,東京,渋谷,代々木３,ＪＲ山手線,代々木,徒歩,7,24.83,1,0,0,1,0,-,1977,9,48
秀山コーポ目白台,22800000,東京,文京,目白台１,東京メトロ副都心線,雑司が谷,徒歩,7,35.35,2,0,1,1,0,-,1976,6,49
四谷ハイコーポ,22800000,東京,新宿,四谷４-22-3,東京メトロ丸ノ内線,四谷三丁目,徒歩,7,38.59,2,0,1,1,0,-,1968,10,57
ライオンズマンション新宿御苑前,22800000,東京,新宿,新宿２,東京メトロ丸ノ内線,新宿御苑前,徒歩,2,18.76,1,0,0,0,0,2.86,1981,4,44
コーポ幡ヶ谷,22800000,東京,渋谷,本町６,京王新線,幡ヶ谷,徒歩,8,33.97,1,1,1,1,0,8.3,1969,9,56
高田馬場第二ローヤルコーポ,22800000,東京,新宿,高田馬場４,ＪＲ山手線,高田馬場,徒歩,6,30.51,2,0,1,1,0,3.33,1970,12,55
西片住宅,23000000,東京,文京,西片２-16-12,東京メトロ南北線,東大前,徒歩,8,49.04,2,1,0,1,0,-,1967,9,58
ベルテ音羽台,23500000,東京,文京,大塚２,東京メトロ有楽町線,護国寺,徒歩,5,26.88,1,0,0,0,0,6.9,1979,2,46
浜町グランドハイツ,23600000,東京,中央,日本橋中洲1-5,東京メトロ半蔵門線,水天宮前,徒歩,6,33.93,1,0,1,1,0,5.07,1976,8,49
ライオンズマンション千駄木第２,23800000,東京,文京,千駄木３-48-8,ＪＲ山手線,西日暮里,徒歩,6,19.97,1,0,0,1,0,2.7,1983,7,42
月島マンション,23800000,東京,中央,月島３,都営大江戸線,勝どき,徒歩,3,29.18,1,1,1,1,0,2.97,1973,7,52
越前堀永谷マンション,23800000,東京,中央,新川１,東京メトロ日比谷線,八丁堀,徒歩,6,29.29,1,0,0,0,0,3.6,1974,8,51
サンサーラ駒込,23800000,東京,文京,本駒込３,東京メトロ南北線,本駒込,徒歩,8,38.45,2,0,1,1,0,2.6,1983,3,42
ワコー幡ヶ谷マンション,23800000,東京,渋谷,本町１,京王新線,幡ヶ谷,徒歩,8,32.4,1,0,1,1,0,3.6,1977,7,48
シャトレー幡ヶ谷,23900000,東京,渋谷,幡ヶ谷２-21-1,京王新線,幡ヶ谷,徒歩,4,31.9,1,0,0,1,0,3.39,1977,7,48
シャトレー幡ヶ谷,23900000,東京,渋谷,幡ヶ谷２-２１－１,京王新線,幡ヶ谷,徒歩,5,31.9,1,0,1,1,0,3.39,1977,7,48
シャトレー幡ヶ谷,23900000,東京,渋谷,幡ヶ谷２-21-1,京王新線,幡ヶ谷,徒歩,5,31.9,1,0,1,1,0,3.39,1977,7,48
シャトレー幡ヶ谷,23900000,東京,渋谷,幡ヶ谷２,京王新線,幡ヶ谷,徒歩,5,31.9,1,0,1,1,0,3.39,1977,7,48
フェニックス東銀座,24200000,東京,中央,築地４-2-7,東京メトロ日比谷線,東銀座,徒歩,4,23.25,1,0,0,0,0,-,1981,8,44
サカエ音羽マンション,24800000,東京,文京,音羽１-3-3,東京メトロ有楽町線,江戸川橋,徒歩,4,34.92,1,1,1,1,0,5.25,1978,11,47
サカエ音羽マンション,24800000,東京,文京,音羽１,東京メトロ有楽町線,江戸川橋,徒歩,4,34.92,1,1,1,1,0,5.25,1978,11,47
■□■ サカエ音羽マンション ■□■ ～ 駅4分・三…,24800000,東京,文京,音羽１-3-3,東京メトロ有楽町線,江戸川橋,徒歩,4,34.92,1,1,1,1,0,5.25,1978,11,47
サカエ音羽マンション,24800000,東京,文京,音羽１-3-3,東京メトロ有楽町線,江戸川橋,徒歩,4,34.92,1,1,1,1,0,5.25,1978,11,47
ハイツ音羽,24800000,東京,文京,音羽１,東京メトロ有楽町線,護国寺,徒歩,5,37.44,1,1,1,1,0,2.3,1978,10,47
ライオンズマンション麻布十番第3,24800000,東京,港,麻布十番３-２－６,東京メトロ南北線,麻布十番,徒歩,2,17.7,1,0,0,0,0,3.6,1981,12,44
サカエ音羽マンション,24800000,東京,文京,音羽１-3-3,東京メトロ有楽町線,江戸川橋,徒歩,4,34.92,1,1,1,1,0,5.25,1978,11,47
サカエ音羽マンション,24800000,東京,文京,音羽１,東京メトロ有楽町線,江戸川橋,徒歩,4,34.92,1,1,1,1,0,5.25,1978,11,47
【当社売主／フルリノベ】月島ハイツ,24800000,東京,中央,月島４,都営大江戸線,勝どき,徒歩,3,28.0,1,0,0,1,0,3.57,1974,9,51
サカエ音羽マンション,24800000,東京,文京,音羽１-3-3,東京メトロ有楽町線,江戸川橋,徒歩,4,34.92,1,1,1,1,0,5.25,1978,11,47
ライオンズマンション芝公園,24800000,東京,港,芝大門１,都営大江戸線,大門,徒歩,3,23.53,1,0,0,0,0,-,1979,3,46
セブンスターマンション日本橋浜町　 5階,24800000,東京,中央,日本橋１-1-2,都営新宿線,浜町,徒歩,3,36.68,1,0,1,1,0,3.52,1976,5,49
代官山パーフェクトルーム,24800000,東京,渋谷,恵比寿西２,東急東横線,代官山,徒歩,3,24.3,1,0,0,0,0,-,1965,7,60
青山アルコーブ,24800000,東京,渋谷,渋谷２-2-4,東京メトロ銀座線,表参道,徒歩,7,15.2,1,0,0,0,0,-,1977,6,48
サンフラットマンション,24900000,東京,文京,大塚５,東京メトロ丸ノ内線,新大塚,徒歩,3,29.03,1,0,1,1,0,9,1973,5,52
東京ベイサイド,25500000,東京,港,芝浦４-2-23,ＪＲ山手線,田町,徒歩,8,24.96,1,0,1,1,0,2.42,1980,5,45
東京ベイサイド,25500000,東京,港,芝浦４,都営浅草線,泉岳寺,徒歩,15,24.96,1,0,1,1,0,2.42,1980,5,45
東京ベイサイド,25500000,東京,港,芝浦４-2-23,ＪＲ山手線,田町,徒歩,11,24.96,1,0,1,1,0,2.42,1980,5,45
愛住ハイツ,25800000,東京,新宿,愛住町20,都営新宿線,曙橋,徒歩,4,48.89,2,0,1,1,0,7.7,1967,10,58
ニューステイトメナー,25800000,東京,渋谷,代々木２-23-1,小田急線,南新宿,徒歩,5,22.05,1,0,0,0,0,-,1976,5,49
江戸川橋ダイヤハイツ,25800000,東京,新宿,山吹町358,東京メトロ有楽町線,江戸川橋,徒歩,3,35.32,2,0,1,1,0,5.35,1978,10,47
愛住ハイツ,25800000,東京,新宿,愛住町20,都営新宿線,曙橋,徒歩,4,48.89,2,0,1,1,0,7.7,1967,10,58
愛住ハイツ,25800000,東京,新宿,愛住町,都営新宿線,曙橋,徒歩,4,48.89,2,0,1,1,0,7.7,1967,10,58
愛住ハイツ,25800000,東京,新宿,愛住町,都営新宿線,曙橋,徒歩,4,48.89,2,0,1,1,0,7.7,1967,10,58
愛住ハイツ,25800000,東京,新宿,愛住町20,都営新宿線,曙橋,徒歩,4,48.89,2,0,1,1,0,7.7,1967,10,58
愛住ハイツ,25800000,東京,新宿,愛住町20,都営新宿線,曙橋,徒歩,4,48.89,2,0,1,1,0,48.89,1967,10,58
愛住ハイツ,25800000,東京,新宿,愛住町,都営新宿線,曙橋,徒歩,4,48.89,2,0,1,1,0,7.7,1967,10,58
シャンブル小川町,25800000,東京,新宿,新小川町7-25,ＪＲ総武線,飯田橋,徒歩,11,28.8,1,0,0,1,0,3.6,1979,6,46
愛住ハイツ,25800000,東京,新宿,愛住町20,都営新宿線,曙橋,徒歩,4,48.89,2,0,1,1,0,7.7,1967,10,58
グリーンライフ小石川,25800000,東京,文京,小石川３,東京メトロ丸ノ内線,茗荷谷,徒歩,11,51.96,1,1,1,1,0,2.8,1979,11,46
シャンブル小川町,25800000,東京,新宿,新小川町7-25,ＪＲ総武線,飯田橋,徒歩,9,28.8,1,0,1,1,0,3.6,1979,6,46
パレス御茶ノ水２号館,25800000,東京,文京,本郷２,ＪＲ総武線,水道橋,徒歩,6,22.61,1,0,0,0,0,2.24,1981,7,44
シャンブル小川町,25800000,東京,新宿,新小川町7-25,ＪＲ総武線,飯田橋,徒歩,11,28.8,1,0,1,1,0,3.6,1979,6,46
東京ベイサイド,25900000,東京,港,芝浦４,ＪＲ山手線,田町,徒歩,9,24.96,1,0,1,1,0,2.42,1980,5,45
東京ベイサイド,25900000,東京,港,芝浦４,ＪＲ山手線,田町,徒歩,11,33.74,1,0,1,1,0,2.42,1980,5,45
市谷台マンション,25990000,東京,新宿,市谷薬王寺町,都営大江戸線,牛込柳町,徒歩,6,39.02,1,1,1,1,0,3.35,1964,11,61
高田馬場ダイカンプラザ◆東向き角部屋　日当たり・通風…,26000000,東京,新宿,高田馬場１,ＪＲ山手線,高田馬場,徒歩,3,24.62,1,0,0,0,0,2.07,1979,10,46
ハイネス小石川,26000000,東京,文京,水道１-11-9,東京メトロ丸ノ内線,後楽園,徒歩,11,32.22,1,0,1,1,0,6.3,1980,6,45
ファインライフ本駒込,26000000,東京,文京,本駒込５,ＪＲ山手線,駒込,徒歩,6,34.83,1,0,1,1,0,3.6,1981,12,44
ソフィアお茶の水,26000000,東京,文京,湯島２,東京メトロ丸ノ内線,御茶ノ水,徒歩,6,23.79,1,0,0,0,0,2.12,1983,9,42
ライオンズマンション広尾第２,26500000,東京,渋谷,恵比寿３,ＪＲ山手線,恵比寿,徒歩,15,29.29,1,0,0,0,0,2.29,1981,11,44
ルネ御苑プラザ,26500000,東京,新宿,新宿１-24-7,東京メトロ丸ノ内線,新宿御苑前,徒歩,4,20.83,1,0,0,1,0,2.28,1986,2,39
若松町サマリヤマンション,26800000,東京,新宿,若松町22-30,都営大江戸線,若松河田,徒歩,3,33.1,2,0,0,1,0,-,1981,4,44
乃木坂リリエンハイム,26800000,東京,港,南青山１-26-16,東京メトロ千代田線,乃木坂,徒歩,1,19.23,1,0,0,0,0,1,1980,4,45
■■若松町サマリヤマンション■■新規リフォーム済み♪…,26800000,東京,新宿,若松町,都営大江戸線,若松河田,徒歩,3,33.1,2,0,0,1,0,3.3,1981,4,44
グランレーブ南麻布,26800000,東京,港,南麻布１-１５－４,東京メトロ南北線,麻布十番,徒歩,5,18.38,1,0,0,1,0,3.14,1996,12,29
トーア高輪ガーデン,26800000,東京,港,高輪３,ＪＲ山手線,品川,徒歩,12,25.37,1,0,0,1,0,1.88,1978,3,47
ビクセル新宿,26800000,東京,新宿,新宿７-26-7,都営大江戸線,東新宿,徒歩,2,21.0,1,0,0,1,0,3.6,1989,3,36
シャルマン文京千駄木,26800000,東京,文京,千駄木３,ＪＲ山手線,西日暮里,徒歩,6,39.64,1,0,1,1,0,1.66,1977,3,48
若松町サマリヤマンション,26800000,東京,新宿,若松町22-30,都営大江戸線,若松河田,徒歩,3,33.1,2,0,0,1,0,-,1981,4,44
ヴェラハイツ新宿,26800000,東京,新宿,北新宿２,ＪＲ中央線,大久保,徒歩,9,34.73,1,0,0,0,0,3.39,1977,4,48
ヴェラハイツ新宿,26800000,東京,新宿,北新宿２-6-20,ＪＲ中央線,大久保,徒歩,9,34.73,1,0,0,0,0,3.39,1977,4,48
ヴェラハイツ新宿,26800000,東京,新宿,北新宿２,ＪＲ中央線,大久保,徒歩,9,34.73,1,0,0,0,0,3.39,1977,4,48
ヴェラハイツ新宿,26800000,東京,新宿,北新宿２-6-20,ＪＲ中央線,東中野,徒歩,10,34.73,1,0,0,0,0,3.39,1977,4,48
秀和番衆町レジデンス,26900000,東京,新宿,新宿５,都営新宿線,新宿三丁目,徒歩,6,25.68,1,0,0,0,0,-,1970,9,55
四谷コーエイマンション,26900000,東京,新宿,富久町,都営新宿線,曙橋,徒歩,5,31.5,1,0,1,1,0,4.64,1972,6,53
マック小石川コート,26990000,東京,文京,水道１,東京メトロ丸ノ内線,後楽園,徒歩,11,24.3,1,0,1,1,0,13.68,1981,3,44
プライム赤坂,27000000,東京,港,赤坂２-１７－５５,東京メトロ千代田線,赤坂,徒歩,4,25.9,1,0,1,1,0,3.61,1979,10,46
日本橋センチュリープラザ,27000000,東京,中央,日本橋人形町３-7-13,都営浅草線,人形町,徒歩,1,25.32,1,0,0,0,0,3.38,1984,4,41
藤和三田コープ,27000000,東京,港,三田５,都営浅草線,三田,徒歩,10,26.62,1,0,0,0,0,2.74,1981,2,44
グランドメゾン新宿東,27800000,東京,新宿,新宿１-29-5,東京メトロ丸ノ内線,新宿御苑前,徒歩,4,25.98,1,0,0,0,0,2.8,1982,5,43
秀和日本橋箱崎レジデンス,27800000,東京,中央,日本橋箱崎町,東京メトロ半蔵門線,水天宮前,徒歩,1,26.29,1,0,0,0,0,1.75,1981,7,44
グランドメゾン新宿東,27800000,東京,新宿,新宿１-29-5,東京メトロ丸ノ内線,新宿御苑前,徒歩,4,25.98,1,0,0,0,0,2.8,1982,5,43
ニックハイム茅場町,27800000,東京,中央,新川１,東京メトロ日比谷線,茅場町,徒歩,8,25.92,1,0,0,1,0,3.6,1978,8,47
若松町サマリヤマンション,27800000,東京,新宿,若松町22-30,都営大江戸線,若松河田,徒歩,3,33.1,2,0,0,1,0,-,1981,4,44
エザンス白山,27800000,東京,文京,白山１-19-5,都営三田線,白山,徒歩,5,35.03,2,0,0,1,0,2,1981,2,44
インペリアル赤坂フォーラム,27800000,東京,港,赤坂７,東京メトロ千代田線,赤坂,徒歩,9,21.9,1,0,1,1,0,1.62,1983,10,42
グランドメゾン新宿東,27800000,東京,新宿,新宿１,東京メトロ丸ノ内線,新宿御苑前,徒歩,6,25.98,1,0,0,0,0,2.8,1982,5,43
若松町サマリヤマンション,27800000,東京,新宿,若松町,都営大江戸線,若松河田,徒歩,4,33.1,2,0,0,1,0,4.62,1981,4,44
メインステージ日本橋馬喰町,28000000,東京,中央,日本橋馬喰町１-12‐7,ＪＲ総武線快速,馬喰町,徒歩,4,20.57,1,0,0,1,0,2.95,2002,5,23
エスポワール市ヶ谷,28500000,東京,新宿,富久町,東京メトロ丸ノ内線,四谷三丁目,徒歩,9,37.62,1,1,1,1,0,2.96,1979,6,46
ワコー本駒込マンション,28500000,東京,文京,本駒込５,ＪＲ山手線,駒込,徒歩,10,34.38,1,1,1,1,0,4.14,1980,3,45
セザール東大久保,28500000,東京,新宿,新宿７,東京メトロ副都心線,東新宿,徒歩,2,32.15,1,1,1,1,0,5.3,1977,4,48
フェニックス早稲田駅前,28500000,東京,新宿,早稲田町,東京メトロ東西線,早稲田,徒歩,1,18.37,1,0,0,1,0,2.38,1999,8,26
メゾン白金,28800000,東京,港,白金５-8-4,東京メトロ南北線,白金高輪,徒歩,10,28.26,1,0,1,1,0,-,1983,3,42
カトルセゾン代官山,28800000,東京,渋谷,恵比寿西２,東急東横線,代官山,徒歩,3,25.16,1,0,0,0,0,2.85,1983,12,42
カトルセゾン代官山,28800000,東京,渋谷,恵比寿西２,東急東横線,代官山,徒歩,3,25.16,1,0,0,0,0,2.85,1983,12,42
ローズハイツ日本橋浜町,28800000,東京,中央,日本橋浜町３,都営新宿線,浜町,徒歩,6,28.57,1,0,0,0,0,2.52,1980,7,45
カトルセゾン代官山,28800000,東京,渋谷,恵比寿西２,東急東横線,代官山,徒歩,3,25.16,1,0,0,0,0,2.85,1983,12,42
メゾン白金,28800000,東京,港,白金５,都営三田線,白金高輪,徒歩,10,28.26,1,0,1,1,0,-,1983,3,42
ニューハイム早稲田,28800000,東京,新宿,西早稲田２-15-9,東京メトロ副都心線,西早稲田,徒歩,10,40.66,2,0,1,1,0,-,1975,1,50
サンローゼ新宿,28800000,東京,新宿,西新宿７,東京メトロ丸ノ内線,西新宿,徒歩,5,31.76,1,0,0,1,0,4.56,1980,12,45
アクス初台,28900000,東京,渋谷,初台１-51-5,京王新線,初台,徒歩,1,21.91,1,0,0,0,0,2.7,1987,7,38
アクス初台,28900000,東京,渋谷,初台１-51-10,京王新線,初台,徒歩,1,21.91,1,0,0,0,0,2.7,1987,7,38
アクス初台,28900000,東京,渋谷,初台１,京王新線,初台,徒歩,1,21.91,1,0,0,0,0,2.7,1987,7,38
ワコー三田マンション,29000000,東京,港,芝４,都営三田線,三田,徒歩,4,30.24,1,0,1,1,0,4,1979,8,46
