apt_name,total Price,prefecture,city,town,line,station,way,walking time,area [m2],room,L,D,K,S,balcony [m2],date_month,age,population,price/m2,count,popularity
グランシティ日本橋水天宮,84800000,東京,中央,日本橋中洲,東京メトロ半蔵門線,水天宮前,徒歩,6,50.02,1,1,1,1,0,4.5,8,22,187404.0,1695321.8712514993,1127,0.6013745704467355
月島リバーハウスＢ棟,84800000,東京,中央,月島３,東京メトロ有楽町線,月島,徒歩,5,76.44,3,1,1,1,0,14.04,12,43,187404.0,1109366.823652538,1127,0.6013745704467355
ＣＯＮＯＥ一番町,84800000,東京,千代田,一番町,東京メトロ半蔵門線,半蔵門,徒歩,4,31.26,1,1,1,1,0,3.36,2,13,68835.0,2712731.925783749,323,0.46923803297740974
ラグジュアリーアパートメント東日本橋,84900000,東京,中央,日本橋久松町,都営浅草線,東日本橋,徒歩,3,51.24,1,1,1,1,1,3.43,6,22,187404.0,1656908.6651053864,1127,0.6013745704467355
藤和シティホームズ西早稲田,84990000,東京,新宿,西早稲田１,都電荒川線,早稲田,徒歩,1,67.4,3,1,1,1,0,9.0,2,25,352717.0,1260979.2284866467,1294,0.36686635461290495
藤和シティホームズ西早稲田,84990000,東京,新宿,西早稲田１,東京メトロ東西線,早稲田,徒歩,11,67.4,3,1,1,1,0,9.0,2,25,352717.0,1260979.2284866467,1294,0.36686635461290495
浜町グランドハイツ,84990000,東京,中央,日本橋中洲,東京メトロ半蔵門線,水天宮前,徒歩,5,65.78,3,1,1,1,0,9.23,8,49,187404.0,1292034.0529036182,1127,0.6013745704467355
ストークマンション新宿,84990000,東京,新宿,西新宿６,ＪＲ山手線,新宿,徒歩,12,62.0,2,1,1,1,1,7.75,3,46,352717.0,1370806.4516129033,1294,0.36686635461290495
藤和シティホームズ西早稲田,84990000,東京,新宿,西早稲田１,都電荒川線,早稲田,徒歩,1,67.4,3,1,1,1,0,9.0,2,25,352717.0,1260979.2284866467,1294,0.36686635461290495
ルピナス麻布シティフォルム,84990000,東京,港,東麻布２-5-3,東京メトロ南北線,麻布十番,徒歩,8,39.74,2,0,1,1,0,4.9,5,25,267780.0,2138651.2330145948,1955,0.7300769288221675
ルピナス麻布シティフォルム,84990000,東京,港,東麻布２,東京メトロ南北線,麻布十番,徒歩,8,39.74,2,0,1,1,0,4.9,5,25,267780.0,2138651.2330145948,1955,0.7300769288221675
ルピナス麻布シティフォルム,84990000,東京,港,東麻布２,東京メトロ南北線,麻布十番,徒歩,8,39.74,2,0,1,1,0,4.9,5,25,267780.0,2138651.2330145948,1955,0.7300769288221675
浜町グランドハイツ,84990000,東京,中央,日本橋中洲,東京メトロ半蔵門線,水天宮前,徒歩,5,65.78,3,1,1,1,0,9.23,8,49,187404.0,1292034.0529036182,1127,0.6013745704467355
浜町グランドハイツ,84990000,東京,中央,日本橋中洲,東京メトロ半蔵門線,水天宮前,徒歩,5,65.78,3,1,1,1,0,9.23,8,49,187404.0,1292034.0529036182,1127,0.6013745704467355
浜町グランドハイツ,84990000,東京,中央,日本橋中洲１-５,東京メトロ半蔵門線,水天宮前,徒歩,5,65.78,3,1,1,1,0,9.23,8,49,187404.0,1292034.0529036182,1127,0.6013745704467355
藤和シティホームズ西早稲田,84990000,東京,新宿,西早稲田１,東京メトロ東西線,早稲田,徒歩,11,67.4,3,1,1,1,0,9.0,2,25,352717.0,1260979.2284866467,1294,0.36686635461290495
パークコート中落合,85000000,東京,新宿,中落合１,西武新宿線,下落合,徒歩,7,97.8,3,1,1,1,0,10.35,3,35,352717.0,869120.654396728,1294,0.36686635461290495
飯倉ヒルズ,85000000,東京,港,麻布台３,東京メトロ南北線,六本木一丁目,徒歩,7,48.8,2,0,1,1,0,8.06,4,46,267780.0,1741803.2786885246,1955,0.7300769288221675
SHIBUYA HILL TOP　渋谷ヒルトップ,85490000,東京,渋谷,道玄坂１,京王井の頭線,神泉,徒歩,4,39.61,1,1,1,1,0,8.894773996952768,11,9,231402.0,2158293.36026256,1208,0.5220352460220741
エル・グランジュテ新宿,85600000,東京,新宿,歌舞伎町２-45-6,ＪＲ山手線,新宿,徒歩,7,40.58,1,1,1,1,0,3.45,9,9,352717.0,2109413.5041892556,1294,0.36686635461290495
新宿ウエスト４２４,85800000,東京,新宿,西新宿４-24-20,都営大江戸線,西新宿五丁目,徒歩,5,70.73,2,1,1,1,1,13.9,7,23,352717.0,1213063.763608087,1294,0.36686635461290495
新宿ウエスト424,85800000,東京,新宿,西新宿４,都営大江戸線,西新宿五丁目,徒歩,8,70.73,2,1,1,1,1,12.5,7,23,352717.0,1213063.763608087,1294,0.36686635461290495
新宿ウエスト424,85800000,東京,新宿,西新宿４,都営大江戸線,西新宿五丁目,徒歩,5,70.73,2,1,1,1,1,8.894773996952768,7,23,352717.0,1213063.763608087,1294,0.36686635461290495
新宿ウエスト424,85800000,東京,新宿,西新宿４-24－20,都営大江戸線,西新宿五丁目,徒歩,5,70.73,3,1,1,1,0,8.894773996952768,7,23,352717.0,1213063.763608087,1294,0.36686635461290495
勝どきザ・タワー,85800000,東京,中央,勝どき５,都営大江戸線,勝どき,徒歩,6,42.04,1,1,1,1,0,5.67,11,9,187404.0,2040913.4157944815,1127,0.6013745704467355
エクレーヌ本駒込,85800000,東京,文京,本駒込２-20-7,東京メトロ南北線,本駒込,徒歩,8,77.05,2,1,1,1,0,5.07,1,34,235345.0,1113562.6216742375,644,0.27364082517155663
勝どきザ・タワー,85800000,東京,中央,勝どき５,都営大江戸線,勝どき,徒歩,6,42.04,1,1,1,1,0,5.67,11,9,187404.0,2040913.4157944815,1127,0.6013745704467355
新宿ウエスト４２４,85800000,東京,新宿,西新宿４,都営大江戸線,西新宿五丁目,徒歩,5,70.73,2,1,1,1,1,8.894773996952768,7,23,352717.0,1213063.763608087,1294,0.36686635461290495
カーネ・小日向,85800000,東京,文京,小日向４,東京メトロ丸ノ内線,茗荷谷,徒歩,4,71.91,1,1,1,1,1,2.58,3,36,235345.0,1193158.1143095538,644,0.27364082517155663
新宿ウエスト424,85800000,東京,新宿,西新宿４,都営大江戸線,西新宿五丁目,徒歩,8,70.73,2,1,1,1,1,8.894773996952768,7,23,352717.0,1213063.763608087,1294,0.36686635461290495
フィールi松濤,86500000,東京,渋谷,松濤２,東京メトロ半蔵門線,渋谷,徒歩,9,42.99,1,1,1,1,0,3.6,2,21,231402.0,2012095.8362409861,1208,0.5220352460220741
サンクタス築地,86800000,東京,中央,築地７-13-7,東京メトロ日比谷線,築地,徒歩,5,44.24,1,1,1,1,0,4.86,2,25,187404.0,1962025.316455696,1127,0.6013745704467355
スパジオ日本橋水天宮,86800000,東京,中央,日本橋箱崎町19-27,東京メトロ半蔵門線,水天宮前,徒歩,3,55.74,2,1,1,1,0,8.0,8,25,187404.0,1557229.9964119124,1127,0.6013745704467355
サンクタス築地,86800000,東京,中央,築地７,東京メトロ日比谷線,築地,徒歩,5,44.24,1,1,1,1,0,4.86,2,25,187404.0,1962025.316455696,1127,0.6013745704467355
ＡＲＫＭＡＲＫ八丁堀ＡＳＹＬＣＯＵＲＴ,86800000,東京,中央,湊１,東京メトロ日比谷線,八丁堀,徒歩,4,41.0,1,1,1,1,0,5.29,1,2,187404.0,2117073.1707317075,1127,0.6013745704467355
サンクタス築地,86800000,東京,中央,築地７,東京メトロ日比谷線,築地,徒歩,6,44.24,1,1,1,1,0,4.86,2,25,187404.0,1962025.316455696,1127,0.6013745704467355
ルーブル白金,86990000,東京,港,白金３,都営三田線,白金高輪,徒歩,9,48.47,2,0,1,1,0,6.05,10,34,267780.0,1794718.382504642,1955,0.7300769288221675
神楽坂アインスタワー,87000000,東京,新宿,神楽坂５,都営大江戸線,牛込神楽坂,徒歩,3,79.63,2,1,1,1,0,12.21,1,22,352717.0,1092553.057892754,1294,0.36686635461290495
セイザ新宿,87000000,東京,新宿,百人町１,ＪＲ中央線,大久保,徒歩,3,93.1,3,1,1,1,0,8.894773996952768,11,30,352717.0,934479.0547798068,1294,0.36686635461290495
根津シティタワー,87800000,東京,文京,根津２,東京メトロ千代田線,根津,徒歩,5,54.68,2,1,1,1,0,5.67,6,27,235345.0,1605705.9253840526,644,0.27364082517155663
センチュリー初台 ≪２０１７年築、５８㎡台、２ＬＤＫ…,87800000,東京,渋谷,初台１,京王新線,初台,徒歩,2,58.94,2,1,1,1,0,2.07,2,8,231402.0,1489650.492025789,1208,0.5220352460220741
【ルピナス高田馬場アーバンフォート】4駅5路線×南西…,87800000,東京,新宿,西早稲田２-11-8,東京メトロ副都心線,西早稲田,徒歩,5,76.2,3,1,1,1,0,8.894773996952768,4,26,352717.0,1152230.9711286088,1294,0.36686635461290495
四谷ガーデニア,87800000,東京,新宿,住吉町,都営新宿線,曙橋,徒歩,2,63.25,2,1,1,1,0,7.65,10,44,352717.0,1388142.2924901186,1294,0.36686635461290495
ルピナス高田馬場アーバンコート,87800000,東京,新宿,西早稲田２,東京メトロ副都心線,西早稲田,徒歩,5,76.2,3,1,1,1,0,8.894773996952768,4,26,352717.0,1152230.9711286088,1294,0.36686635461290495
ルピナス高田馬場アーバンコート,87800000,東京,新宿,西早稲田２,東京メトロ副都心線,西早稲田,徒歩,5,76.2,3,1,1,1,0,8.894773996952768,4,26,352717.0,1152230.9711286088,1294,0.36686635461290495
ルピナス高田馬場アーバンコート,87800000,東京,新宿,西早稲田２-11-8,東京メトロ副都心線,西早稲田,徒歩,5,76.2,3,1,1,1,0,5.8,4,26,352717.0,1152230.9711286088,1294,0.36686635461290495
ルピナス高田馬場アーバンコート,87800000,東京,新宿,西早稲田２,東京メトロ副都心線,西早稲田,徒歩,5,76.2,3,1,1,1,0,5.8,4,26,352717.0,1152230.9711286088,1294,0.36686635461290495
ルピナス高田馬場アーバンコート,87800000,東京,新宿,西早稲田２,東京メトロ副都心線,西早稲田,徒歩,5,76.2,3,1,1,1,0,8.894773996952768,4,26,352717.0,1152230.9711286088,1294,0.36686635461290495
ルピナス高田馬場アーバンコート,87800000,東京,新宿,西早稲田２-11-8,東京メトロ副都心線,西早稲田,徒歩,6,76.2,3,1,1,1,0,8.894773996952768,4,26,352717.0,1152230.9711286088,1294,0.36686635461290495
サンウッド三田綱町,87900000,東京,港,三田２,都営三田線,白金高輪,徒歩,9,36.95,1,1,1,1,0,3.48,11,12,267780.0,2378890.392422192,1955,0.7300769288221675
クレアトール神楽坂,87900000,東京,新宿,東五軒町,東京メトロ有楽町線,江戸川橋,徒歩,10,53.2,2,1,1,1,0,7.98,2,27,352717.0,1652255.6390977444,1294,0.36686635461290495
パーク・ハイム白山,87980000,東京,文京,白山５,都営三田線,白山,徒歩,7,76.2,3,1,1,1,0,10.02,9,47,235345.0,1154593.1758530184,644,0.27364082517155663
オーベル高田馬場,88000000,東京,新宿,高田馬場４,ＪＲ山手線,高田馬場,徒歩,1,63.26,3,1,1,1,0,10.95,7,30,352717.0,1391084.4135314575,1294,0.36686635461290495
パークハイム文京西片,88000000,東京,文京,西片１,都営大江戸線,春日,徒歩,5,66.12,1,1,1,1,0,8.894773996952768,2,40,235345.0,1330913.4906231095,644,0.27364082517155663
シティハウス千代田外神田,88000000,東京,千代田,外神田６,東京メトロ千代田線,湯島,徒歩,3,38.25,1,1,1,1,0,7.31,12,7,68835.0,2300653.594771242,323,0.46923803297740974
エクセレンス笹塚,88500000,東京,渋谷,笹塚２-18-6,京王線,笹塚,徒歩,4,71.59,2,1,1,1,0,7.0,3,34,231402.0,1236206.1740466545,1208,0.5220352460220741
エクセレンス笹塚,88500000,東京,渋谷,笹塚２,京王線,笹塚,徒歩,3,71.59,2,1,1,1,0,7.0,3,34,231402.0,1236206.1740466545,1208,0.5220352460220741
エクセレンス笹塚,88500000,東京,渋谷,笹塚２,京王線,笹塚,徒歩,3,71.59,2,1,1,1,0,7.0,3,34,231402.0,1236206.1740466545,1208,0.5220352460220741
エクセレンス笹塚,88500000,東京,渋谷,笹塚２-18-6,京王線,笹塚,徒歩,3,71.59,2,1,1,1,0,7.0,3,34,231402.0,1236206.1740466545,1208,0.5220352460220741
パークタワー晴海,88500000,東京,中央,晴海２,東京メトロ有楽町線,月島,徒歩,12,45.06,1,1,1,1,0,11.27,2,6,187404.0,1964047.9360852195,1127,0.6013745704467355
エクセレンス笹塚,88500000,東京,渋谷,笹塚２,京王線,笹塚,徒歩,3,71.59,2,1,1,1,0,7.0,3,34,231402.0,1236206.1740466545,1208,0.5220352460220741
エクセレンス笹塚,88500000,東京,渋谷,笹塚２,京王線,笹塚,徒歩,3,71.59,2,1,1,1,0,7.0,3,34,231402.0,1236206.1740466545,1208,0.5220352460220741
日本橋三越前アムフラット壱番館,88800000,東京,中央,日本橋小舟町8-14,都営浅草線,人形町,徒歩,4,51.3,1,1,1,1,0,2.94,1,20,187404.0,1730994.1520467838,1127,0.6013745704467355
スカーラ神宮前,88800000,東京,渋谷,神宮前５,東京メトロ銀座線,表参道,徒歩,7,39.94,1,0,0,1,0,2.31,8,33,231402.0,2223335.002503756,1208,0.5220352460220741
秀和代官山レジデンス,88800000,東京,渋谷,猿楽町9-5,東急東横線,代官山,徒歩,4,48.73,1,1,1,1,0,39.0,4,53,231402.0,1822286.0660783912,1208,0.5220352460220741
日本橋三越前アムフラット壱番館,88800000,東京,中央,日本橋小舟町,東京メトロ日比谷線,人形町,徒歩,4,51.3,1,1,1,1,0,2.94,1,20,187404.0,1730994.1520467838,1127,0.6013745704467355
日本橋三越前アムフラット壱番館,88800000,東京,中央,日本橋小舟町8-14,東京メトロ日比谷線,人形町,徒歩,4,51.3,1,1,1,1,0,2.94,1,20,187404.0,1730994.1520467838,1127,0.6013745704467355
日本橋三越前アムフラット,88800000,東京,中央,日本橋小舟町8-14,都営浅草線,人形町,徒歩,4,51.3,1,1,1,1,0,2.94,1,20,187404.0,1730994.1520467838,1127,0.6013745704467355
日本橋三越前アムフラット壱番館,88800000,東京,中央,日本橋小舟町8－14,都営浅草線,人形町,徒歩,4,51.3,1,1,1,1,0,2.94,1,20,187404.0,1730994.1520467838,1127,0.6013745704467355
日本橋三越前アムフラット(5階/10階建),88800000,東京,中央,日本橋小舟町,東京メトロ日比谷線,人形町,徒歩,4,51.3,1,1,1,1,0,2.94,1,20,187404.0,1730994.1520467838,1127,0.6013745704467355
有栖川ナショナルコート,88800000,東京,港,元麻布２,東京メトロ日比谷線,広尾,徒歩,9,46.06,1,1,1,1,0,8.06,1,51,267780.0,1927920.1042118974,1955,0.7300769288221675
アトラス新宿左門町,88800000,東京,新宿,左門町,東京メトロ丸ノ内線,四谷三丁目,徒歩,5,53.71,2,1,1,1,0,10.93,1,9,352717.0,1653323.4034630423,1294,0.36686635461290495
日本橋三越前アムフラット壱番館,88800000,東京,中央,日本橋小舟町,東京メトロ日比谷線,人形町,徒歩,4,51.3,1,1,1,1,0,2.94,1,20,187404.0,1730994.1520467838,1127,0.6013745704467355
日本橋三越前アムフラット壱番館,88800000,東京,中央,日本橋小舟町,都営浅草線,人形町,徒歩,4,51.3,1,1,1,1,0,2.94,1,20,187404.0,1730994.1520467838,1127,0.6013745704467355
日本橋三越駅前アムフラット壱番館,88800000,東京,中央,日本橋小舟町8-14,東京メトロ日比谷線,人形町,徒歩,4,51.3,1,1,1,1,0,2.94,1,20,187404.0,1730994.1520467838,1127,0.6013745704467355
クレストフォルム月島サウススクエア,88800000,東京,中央,佃２,東京メトロ有楽町線,月島,徒歩,1,53.39,1,1,1,1,0,9.8,5,21,187404.0,1663232.8151339202,1127,0.6013745704467355
日本橋三越前アムフラット壱番館,88800000,東京,中央,日本橋小舟町,東京メトロ日比谷線,人形町,徒歩,5,51.3,1,1,1,1,0,2.94,1,20,187404.0,1730994.1520467838,1127,0.6013745704467355
日本橋三越駅前アムフラット壱番館,88800000,東京,中央,日本橋小舟町,東京メトロ日比谷線,人形町,徒歩,4,51.3,1,1,1,1,0,2.94,1,20,187404.0,1730994.1520467838,1127,0.6013745704467355
フローレンスパレス笹塚,88880000,東京,渋谷,笹塚２,京王線,笹塚,徒歩,3,66.92,1,1,1,1,0,5.08,5,26,231402.0,1328153.0185295874,1208,0.5220352460220741
フローレンスパレス笹塚,88880000,東京,渋谷,笹塚２,京王線,笹塚,徒歩,3,66.92,1,1,1,1,0,5.08,5,26,231402.0,1328153.0185295874,1208,0.5220352460220741
フローレンスパレス笹塚,88880000,東京,渋谷,笹塚２,京王線,笹塚,徒歩,3,66.92,1,1,1,1,0,5.08,5,26,231402.0,1328153.0185295874,1208,0.5220352460220741
フローレンスパレス笹塚,88880000,東京,渋谷,笹塚２,京王線,笹塚,徒歩,3,66.92,1,1,1,1,0,5.08,5,26,231402.0,1328153.0185295874,1208,0.5220352460220741
フローレンスパレス笹塚　2階,88880000,東京,渋谷,笹塚２,京王線,笹塚,徒歩,3,66.92,1,1,1,1,0,5.08,5,26,231402.0,1328153.0185295874,1208,0.5220352460220741
フローレンスパレス笹塚,88880000,東京,渋谷,笹塚２-21,京王線,笹塚,徒歩,3,66.92,1,1,1,1,0,5.02,5,26,231402.0,1328153.0185295874,1208,0.5220352460220741
フローレンスパレス笹塚,88880000,東京,渋谷,笹塚２,京王線,笹塚,徒歩,3,66.92,1,1,1,1,0,5.08,5,26,231402.0,1328153.0185295874,1208,0.5220352460220741
フローレンスパレス笹塚,88880000,東京,渋谷,笹塚２,京王線,笹塚,徒歩,3,66.92,1,1,1,1,0,5.08,5,26,231402.0,1328153.0185295874,1208,0.5220352460220741
フローレンスパレス笹塚,88880000,東京,渋谷,笹塚２,京王線,笹塚,徒歩,4,66.92,1,1,1,1,0,5.08,5,13,231402.0,1328153.0185295874,1208,0.5220352460220741
フローレンスパレス笹塚,88880000,東京,渋谷,笹塚２,京王線,笹塚,徒歩,3,66.92,1,1,1,1,0,5.08,5,26,231402.0,1328153.0185295874,1208,0.5220352460220741
フローレンスパレス笹塚,88880000,東京,渋谷,笹塚２-21-2,京王線,笹塚,徒歩,4,66.92,1,1,1,1,0,5.08,5,30,231402.0,1328153.0185295874,1208,0.5220352460220741
フローレンスパレス笹塚,88880000,東京,渋谷,笹塚２-21-2,京王線,笹塚,徒歩,3,66.92,1,1,1,1,0,5.08,5,26,231402.0,1328153.0185295874,1208,0.5220352460220741
フローレンスパレス笹塚,88880000,東京,渋谷,笹塚２,京王線,笹塚,徒歩,4,66.92,1,1,1,1,0,5.08,5,26,231402.0,1328153.0185295874,1208,0.5220352460220741
フローレンスパレス笹塚,88880000,東京,渋谷,笹塚２,京王線,笹塚,徒歩,3,66.92,1,1,1,1,0,5.08,5,26,231402.0,1328153.0185295874,1208,0.5220352460220741
ワコー千石マンション,88900000,東京,文京,千石３-10-3,東京メトロ丸ノ内線,新大塚,徒歩,12,98.2,5,1,1,1,0,11.19,8,43,235345.0,905295.315682281,644,0.27364082517155663
ザ・ライオンズ上野の森,88900000,東京,文京,根津２,東京メトロ千代田線,根津,徒歩,2,55.56,1,0,0,1,0,8.81,2,17,235345.0,1600071.9942404607,644,0.27364082517155663
クレヴィア茗荷谷　文京の杜,88900000,東京,文京,大塚３,東京メトロ丸ノ内線,茗荷谷,徒歩,7,52.85,2,1,1,1,0,7.39,2,7,235345.0,1682119.2052980133,644,0.27364082517155663
コンフォール四谷,89000000,東京,新宿,四谷坂町,都営新宿線,曙橋,徒歩,5,52.37,2,1,1,1,0,1.0,1,29,352717.0,1699446.2478518237,1294,0.36686635461290495
グランリビオ千代田平河町,89000000,東京,千代田,平河町１,東京メトロ半蔵門線,半蔵門,徒歩,3,32.6,1,1,1,1,0,3.92,12,5,68835.0,2730061.3496932513,323,0.46923803297740974
ライオンズステージ麻布,89800000,東京,港,南麻布１-6-6,東京メトロ南北線,麻布十番,徒歩,3,41.0,1,1,1,1,0,8.16,1,26,267780.0,2190243.9024390243,1955,0.7300769288221675
